sample_name,number_of_players,number_of_incentives,mean_wealth,median_wealth,std_wealth,skewness,kurtosis,gini_coefficient
PIDCplyr_48_inctvs_900_,48,900,11.833333333333334,12,3.980856970832062,-0.174182999,-0.045776073,0.18852699530516426
PIDCplyr_48_inctvs_950_,48,950,12.833333333333334,13,4.642796092394706,-0.033816199,-0.978585995,0.20738636363636354
PIDCplyr_48_inctvs_1000_,48,1000,13.895833333333334,13,3.536945382514252,-0.185179642,0.04979716,0.14152298850574707
PIDCplyr_48_inctvs_1050_,48,1050,14.416666666666666,14,5.007633062524539,0.9546120947593437,0.809577891,0.1877408477842003
PIDCplyr_48_inctvs_1100_,48,1100,15.395833333333334,15,4.720255922322668,0.6073466102731323,1.183491703625787,0.16522891294542164
PIDCplyr_48_inctvs_1150_,48,1150,16.604166666666668,16,4.280476917224164,0.7656499907331158,0.2499669950931227,0.142069218
PIDCplyr_48_inctvs_1200_,48,1200,15.166666666666666,14.5,5.785518319236594,0.6438071314352368,1.0296723541261352,0.20907738095238093
PIDCplyr_48_inctvs_1250_,48,1250,16.875,16.5,5.333170570433064,0.6916612610510587,0.6922696441390728,0.1723765432098765
PIDCplyr_48_inctvs_1300_,48,1300,17.458333333333332,18,4.690230686105843,0.3330631942670138,-0.598927349,0.15234685759745425
PIDCplyr_48_inctvs_1350_,48,1350,18.645833333333332,18,4.337287859045353,0.15538127437643723,-0.266908134,0.13042364990689015
PIDCplyr_48_inctvs_1400_,48,1400,19.5,19,3.9633739835313717,-0.121470334,-0.903932343,0.11596331908831914
PIDCplyr_48_inctvs_1450_,48,1450,19.458333333333332,20,4.690230686105843,-0.072793028,-0.368476034,0.13628658101356161
PIDCplyr_48_inctvs_500_,48,500,6.645833333333333,6,2.577867201,0.6056868103430635,0.3559465646409832,0.21270898641588287
PIDCplyr_48_inctvs_550_,48,550,7.5,7,2.8210518133017928,0.48717486976237756,0.6051643321180893,0.20729166666666665
PIDCplyr_48_inctvs_600_,48,600,8.208333333333334,8,2.985788096224438,0.5683149122933954,1.5300304059146939,0.19194162436548212
PIDCplyr_48_inctvs_650_,48,650,8.604166666666666,9,2.877640695469506,0.27800567250800595,-0.537371323,0.18931598062953992
PIDCplyr_48_inctvs_700_,48,700,9.333333333333334,8.5,3.5492565731744756,1.0780192334758407,1.5720106631139155,0.20359002976190477
PIDCplyr_48_inctvs_750_,48,750,10.541666666666666,10,3.1817077001020833,-0.28928208,0.017135540792988735,0.1683959156785242
PIDCplyr_48_inctvs_800_,48,800,10.625,10,2.6110741723155497,0.5602130517447875,0.6228688850357846,0.13366013071895422
PIDCplyr_48_inctvs_850_,48,850,11.8125,11,4.2703251730205904,0.42636049744301685,-0.156509035,0.20307907113462664
PIDCplyr_48_inctvs_900_,48,900,12.333333333333334,12,4.109609335312651,0.5353573708863072,0.41888850415512424,0.18398085585585577
PIDCplyr_48_inctvs_950_,48,950,12.958333333333334,12.5,3.3163630514298177,0.8693311263666658,2.1125238383867293,0.137660772
PIDCplyr_48_inctvs_1000_,48,1000,13.645833333333334,13,4.002549100954985,0.29961326633510477,0.16882861208748823,0.16307251908396936
PIDCplyr_48_inctvs_1050_,48,1050,13.979166666666666,14,3.520710057013437,0.11179698224597422,0.5114509622078116,0.13776080476900132
PIDCplyr_48_inctvs_1100_,48,1100,15.3125,15,4.903894073420972,0.2934952990522451,-0.194381437,0.17996031746031738
PIDCplyr_48_inctvs_1150_,48,1150,14.770833333333334,15,3.7872570512472774,0.011853399588652959,-0.389968329,0.1443641278796426
PIDCplyr_48_inctvs_1200_,48,1200,16.041666666666668,15.5,4.025741822598938,0.2722991396226645,0.24792015581424298,0.13890692640692637
PIDCplyr_48_inctvs_1250_,48,1250,16.6875,16.5,5.616776396059695,0.14556755617467454,-0.44607047,0.1905690803162713
PIDCplyr_48_inctvs_1300_,48,1300,17.270833333333332,17,4.910615980257014,0.523861419,0.058711253,0.15900180940892628
PIDCplyr_48_inctvs_1350_,48,1350,18.041666666666668,18,5.326655976209548,0.725313231,1.030297841338788,0.1628656658968437
PIDCplyr_48_inctvs_1400_,48,1400,19.125,18.5,5.126016159423092,0.43168699059323695,-0.355264385,0.15150689905591863
PIDCplyr_48_inctvs_1450_,48,1450,19.375,18,5.1664986531821855,0.7825368554515969,0.5791750243902443,0.14775985663082425
PIDCplyr_48_inctvs_500_,48,500,7,7,2.7613402542968153,0.023747081,-0.125503897,0.2198660714285714
PIDCplyr_48_inctvs_550_,48,550,7.854166666666667,7,3.5531065241872812,0.8862835894335183,1.0875675533022902,0.24751326259946937
PIDCplyr_48_inctvs_600_,48,600,8.479166666666666,8,3.3165593575605157,0.5635107330875223,0.19960754087428834,0.21565315315315314
PIDCplyr_48_inctvs_650_,48,650,9,8.5,3.3478849044334447,0.7228666511915001,0.5060875333397816,0.20399305555555558
PIDCplyr_48_inctvs_700_,48,700,9.3125,9,2.807402788462437,0.3510740656704994,-0.6674878,0.1703486204325131
PIDCplyr_48_inctvs_750_,48,750,10.25,10,3.8649062084350767,0.071992091,-0.736786821,0.21468495934959342
PIDCplyr_48_inctvs_800_,48,800,10.104166666666666,10,3.190086096887599,-0.345060154,-0.359681889,0.1771048109965635
PIDCplyr_48_inctvs_850_,48,850,11.125,11,3.3393175450481896,-0.092209518,-0.860096935,0.1716604244694132
PIDCplyr_48_inctvs_900_,48,900,11.875,11.5,4.2161643310794545,0.8378348613965133,0.9321833437223055,0.19371345029239762
PIDCplyr_48_inctvs_950_,48,950,13.208333333333334,13,3.547054725,-0.163334011,-0.355148324,0.1518138801261829
PIDCplyr_48_inctvs_1000_,48,1000,13.4375,13,3.4514866965797024,0.1998763252749799,-0.759172291,0.14641472868217054
PIDCplyr_48_inctvs_1050_,48,1050,14.166666666666666,13,4.058598553961974,0.8346667564117118,0.20196844012068782,0.15674019607843137
PIDCplyr_48_inctvs_1100_,48,1100,15.458333333333334,15.5,4.212868843,0.43744421543997214,0.4002413402105369,0.15161725067385445
PIDCplyr_48_inctvs_1150_,48,1150,15.333333333333334,15,4.593171259840223,0.24198463021008698,-0.255930043,0.1669497282608695
PIDCplyr_48_inctvs_1200_,48,1200,16.645833333333332,15.5,4.854077252395373,0.7353188537189674,0.28156660193653815,0.16173863162286184
PIDCplyr_48_inctvs_1250_,48,1250,17,17,4.582575695,0.4273433683788184,-0.591269841,0.15252246732026142
PIDCplyr_48_inctvs_1300_,48,1300,17.708333333333332,17,4.817322619694702,0.5090978764771934,-0.650918207,0.1536274509803921
PIDCplyr_48_inctvs_1350_,48,1350,18.1875,18,4.096015594452736,0.19453727366535722,-0.202295492,0.1265511645666284
PIDCplyr_48_inctvs_1400_,48,1400,18.583333333333332,18.5,4.936401073206629,0.10383813516447356,-0.519045558,0.1503176382660687
PIDCplyr_48_inctvs_1450_,48,1450,19.6875,19,5.2526035211121735,1.1701990007535181,3.0181221096457005,0.14133597883597881
PIDCplyr_42_inctvs_500_,42,500,7.476190476190476,7.5,2.7363348378206935,0.716100462,0.5692117656424669,0.20124355474673938
PIDCplyr_42_inctvs_550_,42,550,7.857142857142857,8,2.5687817065259386,0.091159125,-0.064068445,0.18181818181818177
PIDCplyr_42_inctvs_600_,42,600,8.404761904761905,8,3.192696455599306,0.6352952865995914,-0.187153022,0.20835019560232027
PIDCplyr_42_inctvs_650_,42,650,9.19047619,9,2.259773431943747,0.1963240951575413,-0.621743372,0.13829262274858134
PIDCplyr_42_inctvs_700_,42,700,10.119047619047619,10,3.1030122151316513,0.2856853962090554,-0.295275287,0.17159663865546215
PIDCplyr_42_inctvs_750_,42,750,10.30952380952381,10,3.2033323069080306,0.2532033159061454,0.17070129252009902,0.1724953260750025
PIDCplyr_42_inctvs_800_,42,800,10.714285714285714,10,3.917516914514882,0.7157955915892366,1.0186912913082846,0.1986243386243386
PIDCplyr_42_inctvs_850_,42,850,12.738095238095237,13,3.4987040036584145,-0.061317449,-0.178320433,0.15465064530485084
PIDCplyr_42_inctvs_900_,42,900,12.738095238095237,13,4.2987236411882375,0.24624797338206914,0.49493319515090395,0.18553627058299949
PIDCplyr_42_inctvs_950_,42,950,14.571428571428571,14,4.5677068183314145,0.3767433838989594,-0.347998493,0.17647058823529405
PIDCplyr_42_inctvs_1000_,42,1000,13.452380952380953,14,3.880368054170592,-0.182216229,-0.996294191,0.1648124736620311
PIDCplyr_42_inctvs_1050_,42,1050,15.071428571428571,14,4.0789404386483525,0.41793589431865025,-0.622852608,0.1516963815542014
PIDCplyr_42_inctvs_1100_,42,1100,15.452380952380953,16,3.793493056,0.13295855381872287,-0.312236791,0.13819796023185837
PIDCplyr_42_inctvs_1150_,42,1150,16.547619047619047,15.5,4.726835148547276,0.5136608755928659,-0.72993576,0.16159643713600536
PIDCplyr_42_inctvs_1200_,42,1200,17.357142857142858,16,5.331047554394059,0.7892337192202341,0.09727892,0.16921418773270636
PIDCplyr_42_inctvs_1250_,42,1250,17.547619047619047,17,5.233601968927423,0.5438103472793837,0.6073744926151678,0.16459908250953015
PIDCplyr_42_inctvs_1300_,42,1300,18.333333333333332,19,4.422166387140533,0.14402550834741468,-0.399239965,0.13661100803957948
PIDCplyr_42_inctvs_1350_,42,1350,19.523809523809526,19.5,5.521551262523169,0.18864869908530102,0.078142747,0.1578397212543553
PIDCplyr_42_inctvs_1400_,42,1400,19.80952380952381,19,4.6865465772636545,0.2533800193057407,-0.583647383,0.13415750915750912
PIDCplyr_42_inctvs_1450_,42,1450,20.142857142857142,20,5.771735022509958,-0.076497615,-0.376038073,0.16176967240797013
PIDCplyr_35_inctvs_500_,35,500,7.914285714285715,8,2.921559549980392,0.45582480548620724,0.4033313498207831,0.20299123259412066
PIDCplyr_35_inctvs_550_,35,550,8.628571428571428,8,3.578393209135027,0.020068476376369385,-0.501707486,0.23405865657521285
PIDCplyr_35_inctvs_600_,35,600,9.571428571428571,9,3.555966529536474,0.1745970835407222,-0.343385912,0.2081023454157782
PIDCplyr_35_inctvs_650_,35,650,9.885714285714286,10,2.470065685320113,0.07444465,-0.725634004,0.1421965317919074
PIDCplyr_35_inctvs_700_,35,700,10.82857142857143,11,2.8534261539991763,0.032876134,-0.826934529,0.149868074
PIDCplyr_35_inctvs_750_,35,750,11.485714285714286,11,4.149846321226356,1.254035578603145,1.7732016173531218,0.19004975124378098
PIDCplyr_35_inctvs_800_,35,800,12.342857142857143,12,3.134534434720566,0.5166223226361799,0.164824321,0.14113756613756612
PIDCplyr_35_inctvs_850_,35,850,12.657142857142857,13,3.3290312374010305,-0.503081736,0.2733039543594731,0.14459851660754586
PIDCplyr_35_inctvs_900_,35,900,14.114285714285714,13,3.187219375402135,0.1288812552075513,-0.588591993,0.1278195488721804
PIDCplyr_35_inctvs_950_,35,950,14.428571428571429,15,4.156136353364156,-0.314031559,0.033619984,0.1593210749646392
PIDCplyr_35_inctvs_1000_,35,1000,15.285714285714286,15,4.513924036144343,0.3404453626577074,-0.04252766,0.16502002670226967
PIDCplyr_35_inctvs_1050_,35,1050,16.057142857142857,16,4.167512839249103,0.41675075362754865,-0.030575059,0.14468734112862203
PIDCplyr_35_inctvs_1100_,35,1100,17.37142857142857,17,5.105099491324976,-0.103766696,-0.157991983,0.16541353383458646
PIDCplyr_35_inctvs_1150_,35,1150,17.65714285714286,17,5.198586935163148,0.29453780103470856,-0.186204032,0.1638465094775774
PIDCplyr_35_inctvs_1200_,35,1200,18.914285714285715,18,4.325151878895145,0.043570088,-0.497072813,0.12835563228312463
PIDCplyr_35_inctvs_1250_,35,1250,18.82857142857143,19,5.045426298,0.4209679643603883,-0.202552816,0.14966399306308265
PIDCplyr_35_inctvs_1300_,35,1300,20.857142857142858,21,5.094214405397879,0.7444058205379767,0.6586564907068939,0.13369863013698624
PIDCplyr_35_inctvs_1350_,35,1350,20.65714285714286,20,4.194846206224676,0.097111906,-0.574992172,0.11460185734044648
PIDCplyr_35_inctvs_1400_,35,1400,21.085714285714285,20,4.6865852849012635,0.518849822,-0.188571866,0.12264808362369328
PIDCplyr_35_inctvs_1450_,35,1450,21.857142857142858,21,4.697372257171979,0.2602415090229127,0.5114650429518237,0.11831932773109244
PIDCplyr_35_inctvs_500_,35,500,7.742857142857143,7,3.1563347382037663,0.5148076227925613,-0.301117321,0.22941486557722712
PIDCplyr_35_inctvs_550_,35,550,8.657142857142857,9,3.679618436296717,0.23560906890571107,-0.654894006,0.24158415841584147
PIDCplyr_35_inctvs_600_,35,600,9.571428571428571,9,3.1648580585252546,0.3140937616044269,-0.538647545,0.1869509594882729
PIDCplyr_35_inctvs_650_,35,650,10.285714285714286,10,3.2122215594411876,0.030715927732410678,-0.236436093,0.17523809523809508
PIDCplyr_35_inctvs_700_,35,700,10.371428571428572,10,4.316650251,0.19341503472199553,-1.050436094,0.23801652892561975
PIDCplyr_35_inctvs_750_,35,750,11.342857142857143,10,4.049288171256468,0.8943460408015625,0.6521831014618806,0.19215545160129544
PIDCplyr_35_inctvs_800_,35,800,12.257142857142858,11,4.258389079337444,0.1815899559376188,-0.184868265,0.192074592
PIDCplyr_35_inctvs_850_,35,850,12.914285714285715,12,4.674376527235193,0.45365261171854854,-0.228441515,0.2032869785082173
PIDCplyr_35_inctvs_900_,35,900,13.571428571428571,13,3.6354265954097116,0.36778867685131095,0.2600525110819203,0.14784962406015034
PIDCplyr_35_inctvs_950_,35,950,14.771428571428572,15,4.078415058298395,0.010790898,-0.873003408,0.1568389057750761
PIDCplyr_35_inctvs_1000_,35,1000,15.914285714285715,16,3.4917979697033577,0.3293443194094993,0.030570641844409607,0.12239035650166707
PIDCplyr_35_inctvs_1050_,35,1050,15.428571428571429,15,4.6921558510574055,0.17576694212301494,-0.606318436,0.1723809523809524
PIDCplyr_35_inctvs_1100_,35,1100,16.65714285714286,15,3.430475661669402,0.5173978474292498,-0.546673365,0.11516785101690763
PIDCplyr_35_inctvs_1150_,35,1150,17.34285714285714,18,4.361800788945889,-0.20944391,-0.28984125,0.14130383619675213
PIDCplyr_35_inctvs_1200_,35,1200,16.857142857142858,16,4.997958767010258,1.0842521660676385,1.0911220043572962,0.15845036319612593
PIDCplyr_35_inctvs_1250_,35,1250,18.057142857142857,18,3.1070689646386045,-0.018983755,-0.630853832,0.097106691
PIDCplyr_35_inctvs_1300_,35,1300,19.885714285714286,19,4.546718933607452,1.0207852136978577,1.056709318,0.12266009852216742
PIDCplyr_35_inctvs_1350_,35,1350,20.485714285714284,22,4.935998544636441,-0.330609008,-0.687767676,0.13564455070731218
PIDCplyr_35_inctvs_1400_,35,1400,21.914285714285715,22,4.448893464809479,-0.172892472,0.18394530589217784,0.11219966474203746
PIDCplyr_35_inctvs_1450_,35,1450,22.17142857142857,23,3.2380392152016433,-0.042839238,-0.541837411,0.082326951
PIDCplyr_35_inctvs_500_,35,500,7,7,2.596701204000403,-0.264351045,-0.717609882,0.2101457725947521
PIDCplyr_35_inctvs_550_,35,550,8.771428571428572,8,2.8494181289290252,0.3276161047354705,-0.193458167,0.18203815728245687
PIDCplyr_35_inctvs_600_,35,600,9,9,3.277629805645711,0.7108146350236074,0.034178361,0.20154195011337872
PIDCplyr_35_inctvs_650_,35,650,9.742857142857142,9,3.092320969691186,0.8732559914718722,0.19260748073814105,0.17327188940092164
PIDCplyr_35_inctvs_700_,35,700,11.542857142857143,11,3.064477183495296,0.9829861294748116,0.5548812555492608,0.13960396039603962
PIDCplyr_35_inctvs_750_,35,750,10.914285714285715,11,2.832176634639146,-0.395901961,0.9400904664425811,0.14046372475691837
PIDCplyr_35_inctvs_800_,35,800,13.285714285714286,14,4.644944585684703,0.27480877726997494,-0.203006206,0.19563748079877108
PIDCplyr_35_inctvs_850_,35,850,12.971428571428572,13,3.5253021291856412,0.16061247268495285,-0.648228165,0.1541850220264318
PIDCplyr_35_inctvs_900_,35,900,13.342857142857143,13,2.965928976539653,-0.269493989,-0.758127853,0.12591006423982876
PIDCplyr_35_inctvs_950_,35,950,13.457142857142857,13,3.9809751651204914,0.39486840754670927,-0.507544713,0.1647558386411888
PIDCplyr_35_inctvs_1000_,35,1000,14.657142857142857,14,3.9056212759329862,0.9200993843531686,0.29870919840224364,0.14413812308549145
PIDCplyr_35_inctvs_1050_,35,1050,16.542857142857144,16,4.746986154500601,0.5114933467492279,-0.664704525,0.16215149272144103
PIDCplyr_35_inctvs_1100_,35,1100,16.02857142857143,16,4.378425772454976,0.095134958,0.7064464116818541,0.14800101858925396
PIDCplyr_35_inctvs_1150_,35,1150,17.142857142857142,17,4.113690433125934,-0.011056432,0.007091731,0.1335238095238095
PIDCplyr_35_inctvs_1200_,35,1200,17.714285714285715,16,5.454075428109718,0.4503367519418844,-0.464052301,0.17308755760368655
PIDCplyr_35_inctvs_1250_,35,1250,19.285714285714285,19,4.475785189352197,0.029381529349164028,-0.965578876,0.13265608465608458
PIDCplyr_35_inctvs_1300_,35,1300,18.857142857142858,19,4.230115548187828,-0.430493569,0.4024875626032278,0.12389610389610395
PIDCplyr_35_inctvs_1350_,35,1350,20.685714285714287,20,5.428872172120513,0.6647514451612113,0.2868316406664069,0.14246250986582465
PIDCplyr_35_inctvs_1400_,35,1400,21.34285714285714,23,5.301982686520511,0.041520327,0.19619763000091828,0.1360107095046854
PIDCplyr_35_inctvs_1450_,35,1450,23.085714285714285,22,5.977918551141495,0.018371182,-0.709394131,0.1473833097595474
PIDCplyr_30_inctvs_500_,30,500,7.966666666666667,8,2.536182608216968,-0.072951199,-0.712743336,0.1806136680613667
PIDCplyr_30_inctvs_550_,30,550,8.466666666666667,9,2.276449477195183,-0.02458866,0.5569200533115231,0.1459317585301836
PIDCplyr_30_inctvs_600_,30,600,9.433333333333334,9,2.201262264146541,0.39870670741917047,-0.147827245,0.13015312131919898
PIDCplyr_30_inctvs_650_,30,650,10.666666666666666,11,3.2180049029725786,0.19383072137487073,-0.641096723,0.17145833333333316
PIDCplyr_30_inctvs_700_,30,700,11.5,11,2.9410882339705484,-0.047169045,-0.761869758,0.14521739130434785
PIDCplyr_30_inctvs_750_,30,750,11.233333333333333,10.5,3.0075830089218747,0.1429407715929552,-1.111601761,0.15281899109792274
PIDCplyr_30_inctvs_800_,30,800,13.433333333333334,13,4.232283334350646,0.19345932643026909,-0.941507978,0.17990074441687343
PIDCplyr_30_inctvs_850_,30,850,14.4,14,3.954743986657038,-0.026385482,-0.212819121,0.1532407407407408
PIDCplyr_30_inctvs_900_,30,900,14.466666666666667,14,3.2221455929585527,0.066658411,-0.914251619,0.12688172043010748
PIDCplyr_30_inctvs_950_,30,950,15.6,15.5,4.834597535817571,0.18329096527554162,-0.792823581,0.17678062678062678
PIDCplyr_30_inctvs_1000_,30,1000,17.1,17.5,5.166236541235796,0.2370929441133165,0.37193953978915806,0.16666666666666674
PIDCplyr_30_inctvs_1050_,30,1050,17.4,17,4.192055979269997,0.736380893,0.4351191970175994,0.13192848020434234
PIDCplyr_30_inctvs_1100_,30,1100,18.533333333333335,19,4.129030017920539,-0.154791316,-0.167175901,0.12434052757793768
PIDCplyr_30_inctvs_1150_,30,1150,17.766666666666666,17,4.6092901357536125,0.8889409641418656,0.6962829657741518,0.1412757973733585
PIDCplyr_30_inctvs_1200_,30,1200,20,19.5,4.234776656841932,0.2080489630474022,-0.119650088,0.11844444444444435
PIDCplyr_30_inctvs_1250_,30,1250,18.666666666666668,19.5,4.914830165484415,-0.115740299,-0.408306244,0.1484523809523811
PIDCplyr_30_inctvs_1300_,30,1300,21.5,22.5,5.149433625814266,-0.423301146,-1.033760377,0.1352454780361757
PIDCplyr_30_inctvs_1350_,30,1350,21.5,21,5.743111816,0.17790497176924985,-0.690692902,0.15209302325581386
PIDCplyr_30_inctvs_1400_,30,1400,22.066666666666666,21.5,4.8299988497813215,0.19525101348934484,-0.667846448,0.1241691842900301
PIDCplyr_30_inctvs_1450_,30,1450,22.866666666666667,23,5.667058809960909,0.3259066891257411,0.3243286287661449,0.13702623906705547
PIDCplyr_30_inctvs_500_,30,500,8.633333333333333,8.5,2.9380643665893746,0.022792899,0.19710493969409892,0.18674388674388687
PIDCplyr_30_inctvs_550_,30,550,9.566666666666666,10,2.485737091666955,0.23963605934051482,-0.167278017,0.1452961672473867
PIDCplyr_30_inctvs_600_,30,600,8.9,9.5,2.413158373031769,-0.210067505,-0.974031859,0.1531835205992509
PIDCplyr_30_inctvs_650_,30,650,10.7,10,3.2264531609803355,0.15767828300534875,-0.833073571,0.17123572170301138
PIDCplyr_30_inctvs_700_,30,700,11.533333333333333,12,3.639902318591653,0.260933038,-0.750871588,0.17899807321772643
PIDCplyr_30_inctvs_750_,30,750,12.033333333333333,12,3.361381990921128,0.2923497107233396,-0.301182665,0.15632502308402574
PIDCplyr_30_inctvs_800_,30,800,13.4,13,2.9393876913398134,0.39249797061571984,-0.731652949,0.12354892205638457
PIDCplyr_30_inctvs_850_,30,850,13.9,14,4.109744517606903,-0.127237341,-0.058409497,0.1629896083133493
PIDCplyr_30_inctvs_900_,30,900,15.766666666666667,16,4.240151988890125,0.42192356518637564,0.7674046306109297,0.14637068357998595
PIDCplyr_30_inctvs_950_,30,950,15.566666666666666,16,4.038839217178894,0.2011753868938286,-0.43145783,0.1462526766595289
PIDCplyr_30_inctvs_1000_,30,1000,14.9,15,3.5716476123305707,0.3627559068662674,0.11315949981732132,0.1317673378076063
PIDCplyr_30_inctvs_1050_,30,1050,17.466666666666665,18,4.349201714746691,0.069082623,-0.801663794,0.14033078880407124
PIDCplyr_30_inctvs_1100_,30,1100,16.833333333333332,17,3.246365489,0.28957947973912584,-0.61394889,0.10884488448844865
PIDCplyr_30_inctvs_1150_,30,1150,18.1,17.5,5.088221693283421,0.4989749817175307,-0.377779479,0.15770411295273168
PIDCplyr_30_inctvs_1200_,30,1200,20.366666666666667,21,5.350908541754589,0.014502637520357712,-0.842907835,0.1486633933442445
PIDCplyr_30_inctvs_1250_,30,1250,19.966666666666665,18,5.425147207424166,0.5029613864378838,-0.600310052,0.15208681135225366
PIDCplyr_30_inctvs_1300_,30,1300,21.233333333333334,20.5,3.963864556493097,0.23798663047046667,0.5418770927517116,0.099686028
PIDCplyr_30_inctvs_1350_,30,1350,22.366666666666667,22,4.045436386294506,0.6572724762156854,0.25076883518225346,0.099602583
PIDCplyr_30_inctvs_1400_,30,1400,22,21,4.795831523312719,0.3608205947596337,-1.22268431,0.12343434343434334
PIDCplyr_30_inctvs_1450_,30,1450,23.133333333333333,22,4.551434450319543,0.8213855398277774,1.1227646811696115,0.10557156580211324
PIDCplyr_30_inctvs_500_,30,500,8.233333333333333,8,2.629110538228133,0.19710971253720827,0.050775485731691994,0.17719298245614024
PIDCplyr_30_inctvs_550_,30,550,8.4,9,3.302524287,0.12348855767004806,-0.277518068,0.22010582010582014
PIDCplyr_30_inctvs_600_,30,600,9.233333333333333,9.5,3.2932591084753042,-0.116785649,-1.183673738,0.20397111913357402
PIDCplyr_30_inctvs_650_,30,650,11.2,12,3.6,-0.479766804,-0.362520957,0.17956349206349198
PIDCplyr_30_inctvs_700_,30,700,10.833333333333334,10,3.830433685918896,0.7860019272923165,0.2540060540100968,0.19333333333333325
PIDCplyr_30_inctvs_750_,30,750,12.666666666666666,13,4.149966533,-0.0430111,-0.930780437,0.18736842105263163
PIDCplyr_30_inctvs_800_,30,800,12.566666666666666,12,4.294828932047882,0.9571670695631407,1.3994136742146992,0.1827586206896552
PIDCplyr_30_inctvs_850_,30,850,14.566666666666666,14.5,3.8616346567512343,0.31664062623764494,-0.027224394,0.14759725400457668
PIDCplyr_30_inctvs_900_,30,900,13.866666666666667,13,3.6581719782183866,0.899242206,1.0665337469023406,0.14375000000000004
PIDCplyr_30_inctvs_950_,30,950,14.866666666666667,14,3.5752233807445126,0.11339180150770675,0.1545080286520637,0.13139013452914783
PIDCplyr_30_inctvs_1000_,30,1000,15.233333333333333,15.5,4.828273213,-0.103928188,-0.978384725,0.1815463165572575
PIDCplyr_30_inctvs_1050_,30,1050,17.066666666666666,16,4.242116871982142,0.4226824251699706,0.32669043535045983,0.1361979166666667
PIDCplyr_30_inctvs_1100_,30,1100,18,17,4.343577634469846,0.7077587200468416,0.21074055113686008,0.13382716049382715
PIDCplyr_30_inctvs_1150_,30,1150,18.066666666666666,18,5.732558087,0.89122958,1.0380730005811447,0.1715867158671588
PIDCplyr_30_inctvs_1200_,30,1200,19.2,20,4.686149805543993,-0.598438313,0.2697204057053564,0.1348379629629629
PIDCplyr_30_inctvs_1250_,30,1250,20.066666666666666,21,5.322488974989886,-0.748104912,-0.288489263,0.14629014396456252
PIDCplyr_30_inctvs_1300_,30,1300,21.233333333333334,22,5.475298063931213,0.062356515,-0.628792565,0.14552590266875975
PIDCplyr_30_inctvs_1350_,30,1350,22.066666666666666,21.5,6.142384625606646,0.204192201,-1.14979583,0.15911379657603208
PIDCplyr_30_inctvs_1400_,30,1400,23.4,23.5,4.446721638840612,0.011464119400510014,-1.027256536,0.10845204178537515
PIDCplyr_30_inctvs_1450_,30,1450,24.8,23,5.594044452212847,0.5437336516150633,-0.15833138,0.12392473118279579
PIDCplyr_24_inctvs_500_,24,500,9.541666666666666,9,2.7835703491898474,0.34967860366378667,-0.593513957,0.16502911208151383
PIDCplyr_24_inctvs_550_,24,550,9.041666666666666,8.5,3.0479387388127663,1.0376199382168365,1.0125943655408989,0.18183563748079867
PIDCplyr_24_inctvs_600_,24,600,10.125,9.5,3.3205483984827966,0.313780258,-1.073071782,0.18638545953360763
PIDCplyr_24_inctvs_650_,24,650,10.75,11.5,3.418698582794336,-0.293291079,-0.839314822,0.18055555555555558
PIDCplyr_24_inctvs_700_,24,700,12.541666666666666,12.5,4.291262116855082,0.018456304941158883,-0.741013202,0.19532115171650055
PIDCplyr_24_inctvs_750_,24,750,12.583333333333334,12.5,3.4146335414246463,-0.113520682,-0.545958005,0.1525938189845475
PIDCplyr_24_inctvs_800_,24,800,13.916666666666666,13.5,3.5930101895516833,-0.077726473,-1.063871702,0.1479540918163672
PIDCplyr_24_inctvs_850_,24,850,13.75,14,3.981729105,0.21632979043052877,-0.304112612,0.16111111111111098
PIDCplyr_24_inctvs_900_,24,900,15,15,4.716990566028302,0.1643592218436828,0.6515591465724024,0.17222222222222228
PIDCplyr_24_inctvs_950_,24,950,16.541666666666668,17,3.968408231128558,-0.311353236,-0.827118944,0.13612510495382035
PIDCplyr_24_inctvs_1000_,24,1000,17.25,18.5,3.3322915038553673,-0.461964274,-0.695972037,0.10809178743961345
PIDCplyr_24_inctvs_1050_,24,1050,17.375,18,3.860186739869804,-0.007673854,-0.878269527,0.12619904076738597
PIDCplyr_24_inctvs_1100_,24,1100,18.333333333333332,19,4.179978734661484,-0.440563827,-0.648625901,0.12670454545454535
PIDCplyr_24_inctvs_1150_,24,1150,20.208333333333332,19.5,5.9929066867051715,0.370536964,-0.500435987,0.16778350515463913
PIDCplyr_24_inctvs_1200_,24,1200,20.041666666666668,21,5.020617215,-0.12926815,0.1732128190576545,0.13712751212751206
PIDCplyr_24_inctvs_1250_,24,1250,20.583333333333332,21,4.881228215202491,0.831358212,1.2290152679790225,0.12702429149797567
PIDCplyr_24_inctvs_1300_,24,1300,20.75,20.5,4.745612008301283,0.35467790757778234,-0.02370608,0.12801204819277112
PIDCplyr_24_inctvs_1350_,24,1350,22.333333333333332,22,4.642796092394707,0.074848988,-0.824569561,0.11800373134328346
PIDCplyr_24_inctvs_1400_,24,1400,23.25,23,5.621758325,-0.047665351,-0.949307106,0.13814217443249688
PIDCplyr_24_inctvs_1450_,24,1450,26.75,27.5,5.463896655928502,-0.308629996,-0.546904317,0.11565420560747663
PIDCplyr_24_inctvs_500_,24,500,8.75,8.5,2.817356917396161,0.2221884803104915,-1.182838366,0.18293650793650795
PIDCplyr_24_inctvs_550_,24,550,8.75,8,2.875905654456233,0.9971669904937167,0.8950377199271609,0.1777777777777778
